2020.10.06 07:40,98.40
2020.10.06 07:45,98.40
2020.10.06 07:50,98.40
2020.10.06 07:55,98.40
2020.10.06 08:00,98.40
2020.10.06 08:05,98.40
2020.10.06 08:10,98.40
2020.10.06 08:15,98.40
2020.10.06 08:20,98.40
2020.10.06 08:25,98.40
2020.10.06 08:30,98.40
2020.10.06 09:25,97.90
2020.10.06 09:30,97.90
2020.10.06 09:35,97.50
2020.10.06 09:40,97.90
2020.10.06 09:45,97.50
2020.10.06 09:50,97.50
2020.10.06 09:55,97.30
2020.10.06 10:00,97.70
2020.10.06 10:05,97.70
2020.10.06 10:10,97.00
2020.10.06 10:15,97.00
2020.10.06 10:20,97.20
2020.10.06 10:25,97.30
2020.10.06 10:30,96.80
2020.10.06 10:35,96.80
2020.10.06 10:40,97.20
2020.10.06 10:45,97.30
2020.10.06 10:50,97.30
2020.10.06 10:55,97.70
